name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
mumbai,2024-09-28,28,24,26.1,32.4,24,26.7,24.2,89.5,42,100,12.5,rain,0,0,40,16.6,234.4,1007.5,94,2.6,151,13,7,10,2024-09-28T06:28:42,2024-09-28T18:29:36,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-09-29,31,25,27.5,38,25,30.1,24.2,82.8,4,100,4.17,rain,0,0,37.1,18.4,211.3,1009.7,71.9,3.2,214,18.5,8,30,2024-09-29T06:28:54,2024-09-29T18:28:44,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-09-30,31.3,25.8,28.3,38.3,25.8,31.9,24.5,80.7,0,0,0,,0,0,19.8,14.7,285.8,1009.8,56.8,3.3,216,18.7,8,60,2024-09-30T06:29:07,2024-09-30T18:27:52,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-01,32.1,26.8,29.2,41.2,29.9,35.5,25.6,81.3,0,0,0,,0,0,23,17.8,311.7,1007.6,49.5,2.6,238.8,20.6,8,75,2024-10-01T06:29:19,2024-10-01T18:27:01,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-02,32.1,28,29.7,41.6,33.6,37,26.2,81.9,0,0,0,,0,0,21.6,15.4,262.6,1008.3,55.3,2.3,256.7,22,9,75,2024-10-02T06:29:32,2024-10-02T18:26:09,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-03,33,28,29.6,39.8,32,35.2,24.7,75.4,0,0,0,rain,0,0,22.3,14.2,270.7,1008.8,44.1,3,226.3,19.6,8,60,2024-10-03T06:29:45,2024-10-03T18:25:19,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-04,32.6,27.6,29.2,38.2,31.3,33.8,23.9,73.6,0,0,0,rain,0,0,21.2,16.1,268.6,1008.8,58.8,3.1,226.9,19.5,8,10,2024-10-04T06:29:58,2024-10-04T18:24:28,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-05,32.4,26.9,28.8,37.1,30.1,32.6,23.4,73,0,0,0,rain,0,0,14.8,16.1,314.6,1009.2,44.8,3.4,244.3,21.1,9,10,2024-10-05T06:30:12,2024-10-05T18:23:38,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-06,32.7,27,29.2,39.6,29.6,34.2,24.3,75,0.4,100,4.17,rain,0,0,46.4,27.7,353.1,1009,53.6,2.8,238.2,20.5,8,60,2024-10-06T06:30:26,2024-10-06T18:22:49,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-07,34.4,25.6,30.3,39.7,25.6,34.2,23.3,67.7,0,0,0,,0,0,27.4,12.4,24.6,1009.4,41.2,2.9,223.5,19.1,8,60,2024-10-07T06:30:40,2024-10-07T18:22:00,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-08,34.1,28,30.3,41.5,32,36.2,24.5,71.8,0,0,0,,0,0,18.4,14.1,195.5,1009.7,45,2.8,241.1,20.8,9,60,2024-10-08T06:30:54,2024-10-08T18:21:11,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-09,30,25,27.6,35.6,25,30.7,23.9,80.6,8,100,4.17,rain,0,0,15.8,13,38.9,1008.6,86.4,2.5,102.8,8.8,5,60,2024-10-09T06:31:09,2024-10-09T18:20:23,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-10,31.3,24,27.8,38.4,24,30.9,23.6,78.4,25,100,4.17,rain,0,0,24.5,13.7,338.7,1006.5,87.4,2.7,139.8,12.1,6,60,2024-10-10T06:31:25,2024-10-10T18:19:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-11,33.3,25,28.4,38.5,25,31.5,23.7,76.6,27,100,4.17,rain,0,0,25.6,15.3,47.2,1006.2,78.4,2.9,152,13.3,6,30,2024-10-11T06:31:40,2024-10-11T18:18:48,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-12,32.3,26,28.4,38.2,26,32.3,24.6,80.6,4.4,100,8.33,rain,0,0,20.5,13.1,200.1,1007.3,74.3,2.7,197.5,17.1,7,30,2024-10-12T06:31:56,2024-10-12T18:18:02,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-13,31.6,26,28.7,39.5,26,33.7,25,80.7,1,100,4.17,rain,0,0,27.4,16.6,254.1,1008.2,74.2,2.8,240.4,20.6,8,60,2024-10-13T06:32:13,2024-10-13T18:17:16,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-14,32.1,25.7,28.1,40.1,25.7,31.1,23.9,78.5,0,0,0,,0,0,21.6,21.2,324.1,1009,74.2,2.9,231.4,20.1,8,60,2024-10-14T06:32:30,2024-10-14T18:16:31,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-15,31.7,25.9,28.1,37.8,25.9,31.3,23.6,76.8,0.2,100,4.17,rain,0,0,20.2,12.4,96.7,1009.1,76.9,2.8,196.3,16.9,7,30,2024-10-15T06:32:47,2024-10-15T18:15:47,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-16,31,26,28.6,38.5,26,33.3,24.6,79.1,0,0,0,rain,0,0,25.6,15.4,260.9,1008.3,73.1,2.7,176,15.3,7,60,2024-10-16T06:33:05,2024-10-16T18:15:03,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-17,31,27,29.3,39.9,30.3,35.4,25.4,79.7,0,0,0,rain,0,0,25.2,12.4,282.9,1007.2,73.8,2.7,118.8,10,5,75,2024-10-17T06:33:24,2024-10-17T18:14:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-18,32.4,27.2,29.8,40.5,31.2,35.7,24.9,75.4,2,100,4.17,rain,0,0,32,17.8,186.9,1007.1,79,2.7,176.9,15.2,7,75,2024-10-18T06:33:42,2024-10-18T18:13:37,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-19,31.1,24,27.7,38.1,24,30.5,23.9,80.3,10,100,8.33,rain,0,0,24.8,16.1,182.9,1009.6,77.2,2.8,161.5,13.9,6,60,2024-10-19T06:34:02,2024-10-19T18:12:56,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-20,32.8,25,28.1,38.3,25,31.1,23.5,77.1,0,0,0,rain,0,0,37.1,16.6,293,1010.3,56.5,2.8,208,18,8,60,2024-10-20T06:34:21,2024-10-20T18:12:15,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-21,33,25,28.9,38.8,25,31.8,22.7,70.2,0,0,0,rain,0,0,20.2,12.4,244.2,1010.2,50,3.2,108.3,9.3,5,60,2024-10-21T06:34:42,2024-10-21T18:11:35,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-22,33.4,27,29.9,40.6,29.6,35,24,71.2,0,0,0,,0,0,22.3,16.1,270.1,1010.3,43.1,3,212.9,18.4,8,60,2024-10-22T06:35:02,2024-10-22T18:10:56,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-23,33,26.8,30.1,41.5,29.5,35.4,24.1,70.6,0,0,0,,0,0,24.1,19.3,350.1,1010,52.6,2.9,216,18.7,8,60,2024-10-23T06:35:24,2024-10-23T18:10:18,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-24,33.7,27.4,30.5,39.1,30.3,34.4,22.6,63.5,0,0,0,,0,0,23.4,14.8,17.7,1009.4,40.2,2.9,228.7,19.8,8,30,2024-10-24T06:35:46,2024-10-24T18:09:40,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-25,34,27,30,39.3,29.5,33.4,22.2,64,0,0,0,,0,0,24.1,13.6,348,1009.6,32.8,2.7,237.5,20.7,8,10,2024-10-25T06:36:08,2024-10-25T18:09:04,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-26,33.7,24,29.3,36.3,24,30.7,20,58.6,0,0,0,,0,0,32.8,17.8,18.4,1009.9,25.3,2.8,240.4,20.7,8,10,2024-10-26T06:36:31,2024-10-26T18:08:28,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-27,32.7,25.9,29.4,36.1,25.9,32.2,21.7,63.8,0,0,0,,0,0,24.1,16.7,330.3,1008.6,11.4,2.7,238.8,20.6,8,10,2024-10-27T06:36:54,2024-10-27T18:07:54,0.83,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-28,32.7,25.8,29.3,39.6,25.8,33.6,23.9,73.2,0,0,0,,0,0,18.4,16.7,295.4,1007.3,15.3,2.7,235.3,20.4,8,30,2024-10-28T06:37:18,2024-10-28T18:07:20,0.86,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-29,32,27.3,29.6,40.2,31.1,35.5,25.1,77.1,0,0,0,,0,0,21.2,15.4,277.9,1008.6,37.6,2.6,204.9,17.7,8,30,2024-10-29T06:37:43,2024-10-29T18:06:47,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-10-30,32.7,26.5,29.5,40.5,26.5,34.7,24.5,74.8,0,0,0,rain,0,0,15.8,14.8,335.2,1009.4,33.2,3.4,222.3,19.2,8,30,2024-10-30T06:38:08,2024-10-30T18:06:16,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,remote,43060099999"
mumbai,2024-10-31,34.7,27.2,30.7,40.4,30.7,35,23.1,65.1,0,0,0,,0,0,22,15.5,22,1009.7,22.9,2.6,207.8,18,7,30,2024-10-31T06:38:34,2024-10-31T18:05:45,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-01,32.3,26,29.8,40.8,26,34,22.5,65.6,0,0,0,,0,0,22,13,251.2,1011.4,8.3,2.7,212.8,18.3,8,30,2024-11-01T06:39:00,2024-11-01T18:05:16,0,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-02,35.4,27,30.6,38.3,29.6,33.8,21.9,62,0,0,0,,0,0,27.4,11.2,42.6,1011.5,5.1,2.5,222.4,19.4,8,30,2024-11-02T06:39:27,2024-11-02T18:04:47,0.03,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-03,34.3,25,29.9,37.3,25,32.2,20.6,58.8,0,0,0,,0,0,25.2,16,62.2,1011.3,8.5,2.9,230.3,20,8,30,2024-11-03T06:39:54,2024-11-03T18:04:20,0.06,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-04,34,26.4,30.1,35.1,26.4,31.9,20,56.5,0,0,0,,0,0,28.8,11.2,57.3,1010.5,16.7,2.7,230.1,19.9,8,10,2024-11-04T06:40:22,2024-11-04T18:03:54,0.1,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-05,35,26.7,30.2,39.3,28.2,31.9,19.6,54.4,0,0,0,,0,0,24.1,12.4,50,1011.1,10.6,3,226.1,19.5,8,10,2024-11-05T06:40:51,2024-11-05T18:03:29,0.13,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-06,34.4,25.1,30,39.3,25.1,31.5,19.6,55.4,0,0,0,,0,0,31.3,14.8,50.9,1011.9,1.8,2.9,228.3,19.8,8,10,2024-11-06T06:41:20,2024-11-06T18:03:05,0.16,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-07,34.5,23.9,29.6,34.6,23.9,30,16.9,47.9,0,0,0,,0,0,29.2,12.4,53.1,1011.8,3.1,2.9,227.6,19.6,8,10,2024-11-07T06:41:49,2024-11-07T18:02:42,0.2,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-08,34,25,29.5,34.4,25,30.2,18.1,51.8,0,0,0,,0,0,28.1,13,75.4,1011.5,3,2.9,225.2,19.5,8,10,2024-11-08T06:42:19,2024-11-08T18:02:21,0.23,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-09,34,25.3,29.3,33.3,25.3,29.6,17,49.7,0,0,0,,0,0,31.7,17.8,66.5,1011.6,3,2.7,224.6,19.5,8,10,2024-11-09T06:42:50,2024-11-09T18:02:00,0.25,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-10,33.7,25.6,29.4,32.9,25.6,29.3,15.6,45,0,0,0,,0,0,28.8,14.8,56.2,1011.7,1.3,2.8,219.2,18.8,8,10,2024-11-10T06:43:21,2024-11-10T18:01:41,0.3,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-11,33.7,24.1,28.9,32.8,24.1,29.1,16.3,47.9,0,0,0,,0,0,33.5,12.5,42.7,1011.6,2.2,2.7,223.2,19.3,8,10,2024-11-11T06:43:52,2024-11-11T18:01:23,0.34,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-12,33,24.8,28.8,33.2,24.8,29,16.5,48.7,0,0,0,,0,0,29.5,15.4,64.5,1010.8,1.3,2.8,224.1,19.3,8,10,2024-11-12T06:44:24,2024-11-12T18:01:07,0.37,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-13,34,24.1,29,33.8,24.1,29.4,16.5,47.8,0,0,0,,0,0,27.7,13.5,49.1,1009.3,0.9,2.9,222.4,19.1,8,10,2024-11-13T06:44:57,2024-11-13T18:00:51,0.41,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-14,34.7,22.6,29.4,34.7,22.6,29.8,16.9,48.3,0,0,0,,0,0,24.1,14.3,55.9,1010.3,12.2,2.8,219.8,18.9,8,10,2024-11-14T06:45:30,2024-11-14T18:00:37,0.44,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-15,31.7,25.7,29,36,25.7,31.1,20,59.1,0,0,0,,0,0,21.2,9.4,138.6,1011.4,34.8,2.7,139.6,12,7,30,2024-11-15T06:46:03,2024-11-15T18:00:24,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-16,32.5,25.7,29,36.9,25.7,31.3,21.1,63.1,0,0,0,,0,0,23,11.7,14.3,1010.5,46.5,2.7,201.2,17.3,7,10,2024-11-16T06:46:37,2024-11-16T18:00:13,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-17,34,26.6,29.9,35.4,26.6,32,20.7,59.2,0,0,0,,0,0,26.6,11.8,65.8,1009.9,30.8,2.6,211.7,18.5,8,10,2024-11-17T06:47:11,2024-11-17T18:00:03,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-18,33.5,25.9,29.3,33.7,25.9,30,17.8,51.7,0,0,0,,0,0,29.9,14.7,42.3,1011,0.6,3.4,218.9,18.8,8,10,2024-11-18T06:47:46,2024-11-18T17:59:54,0.58,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999"
mumbai,2024-11-19,33,24.4,28.2,31.8,24.4,28.2,14.9,44.9,0,0,0,,0,0,33.1,14.8,36.8,1012.2,0,3.4,220.7,18.9,8,10,2024-11-19T06:48:21,2024-11-19T17:59:46,0.61,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ"
mumbai,2024-11-20,32,23.9,27.7,31.1,23.9,27.6,14.6,45.4,0,0,0,,0,0,31.7,15.8,62.9,1011.7,0,3.3,219.3,18.8,8,10,2024-11-20T06:48:56,2024-11-20T17:59:40,0.64,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ"
mumbai,2024-11-21,32.4,23.4,27.3,31.7,23.4,27.3,15.5,49.7,0,0,0,,0,0,28.1,13.8,59.5,1011.4,0,3.3,219.4,18.8,8,10,2024-11-21T06:49:32,2024-11-21T17:59:35,0.67,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ"
mumbai,2024-11-22,31.3,21.7,27,31.5,21.7,27.3,16.8,54.9,0,0,0,,0,0,23,11.8,57.2,1011,7.2,2.7,222.3,19.3,8,10,2024-11-22T06:50:08,2024-11-22T17:59:31,0.71,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-23,31.7,23,26.9,31.5,23,27.1,17.4,57.3,0,0,0,,0,0,21.6,12.4,221.3,1011.9,10.8,2.4,214.3,18.6,8,10,2024-11-23T06:50:44,2024-11-23T17:59:28,0.75,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-24,32,22.3,26.9,31.6,22.3,27.3,17.9,59.2,0,0,0,,0,0,29.9,13,54.3,1012.2,14.5,2.3,214.5,18.6,8,10,2024-11-24T06:51:20,2024-11-24T17:59:27,0.77,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-25,31.7,23,26.9,30.6,23,26.8,15.6,52.6,0,0,0,,0,0,36.4,14.2,57,1011.6,8,2.5,213.4,18.5,8,10,2024-11-25T06:51:57,2024-11-25T17:59:28,0.81,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-26,32,21.5,26.7,30.1,21.5,26.4,12.5,43.1,0,0,0,,0,0,33.5,15.3,72.6,1011.4,8.5,2.7,214.8,18.6,8,10,2024-11-26T06:52:34,2024-11-26T17:59:29,0.84,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-27,32.2,21.6,26.9,30.6,21.6,26.5,11.4,39.6,0,0,0,,0,0,34.6,14.9,52.4,1010.7,7.5,2.9,218,18.8,8,10,2024-11-27T06:53:11,2024-11-27T17:59:32,0.87,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-28,31.7,23.3,27.1,30,23.3,26.5,10.2,35.8,0,0,0,,0,0,30.6,16,57.7,1010.7,10.2,2.8,215.2,18.6,8,10,2024-11-28T06:53:48,2024-11-28T17:59:36,0.9,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-29,31.1,20.3,25.9,29.4,20.3,25.5,10.8,40,0,0,0,,0,0,40,14.2,55.4,1011,6.1,2.9,217.1,18.7,8,10,2024-11-29T06:54:25,2024-11-29T17:59:41,0.94,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-11-30,30.4,22,25.7,29.2,22,25.5,11.5,41.8,0,0,0,,0,0,31.7,11.7,21.8,1009.5,16.4,2.8,216.2,18.7,8,10,2024-11-30T06:55:02,2024-11-30T17:59:48,0.97,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-12-01,30.9,21.3,26.7,31.3,21.3,26.9,15,49.2,0,0,0,,0,0,31.3,13.8,18.2,1007.9,53.3,3.1,204.9,17.7,7,10,2024-12-01T06:55:40,2024-12-01T17:59:56,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999"
mumbai,2024-12-02,33,23.6,28.4,35.3,23.6,29.3,18.6,56.2,0,0,0,,0,0,31,11.8,28.7,1007.3,33.8,2.8,189.9,16.3,7,10,2024-12-02T06:56:17,2024-12-02T18:00:05,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-12-03,32,25.7,29,35.3,25.7,31,20.3,59.8,0,0,0,,0,0,31,16.9,2.5,1008.6,48.9,3.6,178.5,15.4,7,10,2024-12-03T06:56:54,2024-12-03T18:00:15,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,remote,43060099999"
mumbai,2024-12-04,34.3,27.4,30.1,40,30,33.5,22.1,62.7,0,0,0,,0,0,27,14.2,29.2,1009.5,50,2.8,149.9,13,6,30,2024-12-04T06:57:31,2024-12-04T18:00:27,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-12-05,32.7,27,29.4,40.8,29.2,33.5,23.1,69.4,0,0,0,,0,0,24.5,14.2,1.1,1010.5,38.7,2.6,196.2,16.9,7,30,2024-12-05T06:58:08,2024-12-05T18:00:40,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-12-06,32,26.6,29,37.9,26.6,32.3,22.4,68.1,0,0,0,,0,0,28.8,16.7,326.7,1010.4,17.8,2.6,193.5,16.7,7,30,2024-12-06T06:58:45,2024-12-06T18:00:54,0.18,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-12-07,31.7,23.3,27.3,31.9,23.3,27.5,16.1,52.1,0,0,0,,0,0,31.3,19,339.5,1010.4,18.2,2.7,203.7,17.5,7,10,2024-12-07T06:59:22,2024-12-07T18:01:09,0.21,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-12-08,29.7,21.7,25.3,28.4,21.7,25.1,12.2,44.7,0,0,0,,0,0,35.6,16,358.3,1010.9,24.5,2.9,208.5,17.9,8,10,2024-12-08T06:59:59,2024-12-08T18:01:26,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-12-09,30.4,19.1,24.6,29,19.1,24.3,9.6,39.7,0,0,0,,0,0,41.4,13.1,2.2,1011.3,26.6,3,212.9,18.3,8,10,2024-12-09T07:00:35,2024-12-09T18:01:43,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-12-10,30.7,22,26,30.3,22,25.9,12.6,44.4,0,0,0,,0,0,37.1,14.8,41,1010.8,9.2,3.1,203.7,17.5,7,10,2024-12-10T07:01:11,2024-12-10T18:02:02,0.32,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-12-11,32.6,22.7,26.9,32.6,22.7,27.2,16.3,53.8,0,0,0,,0,0,27.4,13.6,55.3,1011.4,13.1,2.8,203.3,17.5,7,10,2024-12-11T07:01:47,2024-12-11T18:02:22,0.35,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-12-12,31.4,22,26.6,31.6,22,26.7,16.7,55.9,0,0,0,,0,0,35.3,14.9,338,1011.3,2.1,2.8,203.9,17.6,7,10,2024-12-12T07:02:22,2024-12-12T18:02:43,0.39,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-12-13,31.4,22.1,26.6,30.3,22.1,26.4,14.1,47.4,0,0,0,,0,0,35.6,17.2,50.2,1011.7,19.6,2.9,206.3,17.8,8,10,2024-12-13T07:02:57,2024-12-13T18:03:05,0.43,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2024-12-14,32,22.8,26.5,30.3,22.8,26,11.5,40.6,0,0,0,,0,0,30.6,17.2,58.5,1012.6,13,3,209.2,17.9,8,10,2024-12-14T07:03:31,2024-12-14T18:03:28,0.46,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
